gene_name_1,gene_name_2,co_occurrence
MDC1,ATM,1
MDC1,H2AX,1
MDC1,gamma-H2AX,1
SMC1,Chk2,1
SMC1,ATM,1
SMC1,Chk1,1
ATR,Chk2,1
ATR,ATM,1
ATR,Chk1,1
Chk2,NPRL2,13
Chk2,ATM,2
Chk2,Chk1,19
Chk2,Cdc25A,3
NPRL2,ATM,11
NPRL2,H2AX,3
NPRL2,Chk1,12
NPRL2,NPR2,2
NPRL2,gamma-H2AX,14
NPRL2,NBS1,3
NPRL2,caspases,3
NPRL2,Cdc25A,8
ATM,H2AX,4
ATM,Chk1,2
ATM,gamma-H2AX,4
ATM,NBS1,4
H2AX,gamma-H2AX,3
Chk1,Cdc25A,3
Chk1,Cdc25,1
gamma-H2AX,NBS1,1
gamma-H2AX,caspases,1
Cdc25A,Cdc25,1
