gene_name_1,gene_name_2,co_occurrence
thyroid transcription factor 1,SCC,1
CELSR2,FZD6,2
CELSR2,MAPK9,1
CELSR2,FZD8,1
CELSR2,TBL1XR1,1
CELSR2,FZD5,2
CELSR2,FRZB,1
CELSR2,RYK,3
CELSR2,ILK,1
CELSR2,SOX2,1
CELSR2,CCND3,1
CELSR2,CAMK2D,1
CELSR2,WNT11,1
CELSR2,BARX1,1
CELSR2,SENP2,1
CELSR2,CCND1,1
CELSR2,TGFB1I1,1
CELSR2,PRKCA,1
CELSR2,CTBP1,1
CELSR2,TLE2,1
CELSR2,KREMEN1,1
CELSR2,DIXDC1,1
CELSR2,FOSL1,1
CELSR2,LEF1,1
CELSR2,CSNK2A1,1
CELSR2,SKP1,1
CELSR2,FZD7,2
CELSR2,VANGL1,2
CELSR2,SLC9A3R1,1
CELSR2,TBL1X,1
CELSR2,WNT5A,2
CELSR2,TLE1,1
CELSR2,SFRP4,1
CELSR2,VANGL2,3
CELSR2,PPAP2B,1
CELSR2,SOSTDC1,1
CELSR2,WNT2B,1
CELSR2,DVL2,1
CELSR2,DVL3,2
CELSR2,FZD10,2
FZD6,MAPK9,1
FZD6,FZD3,1
FZD6,FZD8,2
FZD6,TBL1XR1,1
FZD6,FZD5,2
FZD6,FRZB,1
FZD6,RYK,4
FZD6,ILK,1
FZD6,SOX2,1
FZD6,CCND3,1
FZD6,CAMK2D,1
FZD6,WNT11,1
FZD6,BARX1,1
FZD6,SENP2,1
FZD6,CCND1,1
FZD6,TGFB1I1,1
FZD6,PRKCA,1
FZD6,CTBP1,1
FZD6,TLE2,1
FZD6,KREMEN1,1
FZD6,DIXDC1,1
FZD6,FOSL1,1
FZD6,LEF1,1
FZD6,CSNK2A1,1
FZD6,SKP1,1
FZD6,FZD7,3
FZD6,FZD4,1
FZD6,VANGL1,1
FZD6,SLC9A3R1,1
FZD6,TBL1X,1
FZD6,WNT5A,7
FZD6,TLE1,1
FZD6,SFRP4,1
FZD6,VANGL2,2
FZD6,SCC,2
FZD6,PPAP2B,1
FZD6,SOSTDC1,1
FZD6,WNT2B,1
FZD6,DVL2,1
FZD6,DVL3,7
