gene_name_1,gene_name_2,co_occurrence
BCL1,MiR-15b,1
IGF-1R,c-MET,6
IGF-1R,platelet-derived growth factor receptor,2
IGF-1R,EGFR,4
IGF-1R,PLCG1,1
IGF-1R,IGF-1R PIK3R2 c-MET,1
IGF-1R,IGF-1R GRB2 c-MET,1
IGF-1R,PDGFR,6
IGF-1R,JAK1,1
IGF-1R,SRC,1
IGF-1R,IGF-1R SHC1 c-MET,1
GRB2,NCK adaptor protein 1,1
GRB2,protein tyrosine kinase 2,1
GRB2,SHC1,1
GRB2,PIK3R2,4
GRB2,growth factor receptor-bound protein 2,2
GRB2,miR-34a,4
GRB2,PIK3R1/2,1
GRB2,miR-520e,4
GRB2,EGFR,1
GRB2,NCK1,1
GRB2,miR-155,2
GRB2,PLCG1,5
GRB2,miR-302b,4
GRB2,JAK1,4
GRB2,Cbl,1
GRB2,SRC,1
GRB2,Janus kinase 1,2
SHC1,NCK adaptor protein 1,1
SHC1,protein tyrosine kinase 2,1
SHC1,growth factor receptor-bound protein 2,1
SHC1,PIK3R1/2,1
SHC1,EGFR,1
SHC1,NCK1,1
SHC1,PLCG1,1
SHC1,Cbl,1
SHC1,SRC,1
SHC1,Janus kinase 1,1
c-MET,platelet-derived growth factor receptor,2
c-MET,EGFR,3
c-MET,PLCG1,1
c-MET,IGF-1R PIK3R2 c-MET,1
c-MET,IGF-1R GRB2 c-MET,1
c-MET,PDGFR,6
c-MET,JAK1,1
c-MET,SRC,1
c-MET,IGF-1R SHC1 c-MET,1
PIK3R2,growth factor receptor-bound protein 2,1
PIK3R2,miR-34a,4
PIK3R2,miR-520e,4
PIK3R2,miR-155,2
PIK3R2,PLCG1,4
PIK3R2,miR-302b,4
PIK3R2,JAK1,4
PIK3R2,Janus kinase 1,1
growth factor receptor-bound protein 2,Src,1
growth factor receptor-bound protein 2,NCK adaptor protein 1,1
growth factor receptor-bound protein 2,protein tyrosine kinase 2,1
growth factor receptor-bound protein 2,JAK1/2,1
growth factor receptor-bound protein 2,PTK2,1
growth factor receptor-bound protein 2,CBL,1
growth factor receptor-bound protein 2,miR-27a,1
growth factor receptor-bound protein 2,GRB2,2
growth factor receptor-bound protein 2,SHC1,1
growth factor receptor-bound protein 2,PIK3R2,1
growth factor receptor-bound protein 2,miR-34a,1
growth factor receptor-bound protein 2,PIK3R1/2,1
growth factor receptor-bound protein 2,miR-520e,1
growth factor receptor-bound protein 2,EGFR,1
growth factor receptor-bound protein 2,NCK1,1
growth factor receptor-bound protein 2,PLCG1,2
growth factor receptor-bound protein 2,miR-302b,1
growth factor receptor-bound protein 2,JAK1,1
growth factor receptor-bound protein 2,Cbl,1
growth factor receptor-bound protein 2,SRC,1
growth factor receptor-bound protein 2,Janus kinase 1,2
miR-34a,growth factor receptor-bound protein 2,1
miR-34a,miR-520e,4
miR-34a,miR-155,2
miR-34a,PLCG1,5
miR-34a,miR-302b,5
miR-34a,JAK1,5
miR-34a,Janus kinase 1,1
PIK3R1/2,NCK adaptor protein 1,1
PIK3R1/2,protein tyrosine kinase 2,1
PIK3R1/2,growth factor receptor-bound protein 2,1
PIK3R1/2,EGFR,1
PIK3R1/2,NCK1,1
PIK3R1/2,PLCG1,1
PIK3R1/2,Cbl,1
PIK3R1/2,SRC,1
PIK3R1/2,Janus kinase 1,1
platelet-derived growth factor receptor,Ron,2
platelet-derived growth factor receptor,IGF-1R,2
platelet-derived growth factor receptor,c-MET,2
platelet-derived growth factor receptor,EGFR,2
platelet-derived growth factor receptor,PDGFR,2
MiR-15b,cyclin D1,1
miR-520e,growth factor receptor-bound protein 2,1
miR-520e,miR-155,2
miR-520e,PLCG1,4
miR-520e,miR-302b,4
miR-520e,JAK1,4
miR-520e,Janus kinase 1,1
EGFR,epidermal growth factor receptor,2
EGFR,NCK adaptor protein 1,1
EGFR,protein tyrosine kinase 2,1
EGFR,growth factor receptor-bound protein 2,1
EGFR,platelet-derived growth factor receptor,2
EGFR,miR-7,1
EGFR,NCK1,1
EGFR,PLCG1,1
EGFR,PDGFR,3
EGFR,Cbl,1
EGFR,SRC,1
EGFR,Janus kinase 1,1
NCK1,NCK adaptor protein 1,1
NCK1,protein tyrosine kinase 2,1
NCK1,growth factor receptor-bound protein 2,1
NCK1,PLCG1,1
NCK1,Cbl,1
NCK1,SRC,1
NCK1,Janus kinase 1,1
miR-155,PLCG1,2
miR-155,miR-302b,2
miR-155,JAK1,2
PLCG1,NCK adaptor protein 1,1
PLCG1,protein tyrosine kinase 2,1
PLCG1,growth factor receptor-bound protein 2,2
PLCG1,IGF-1R PIK3R2 c-MET,1
PLCG1,IGF-1R GRB2 c-MET,1
PLCG1,PDGFR,1
PLCG1,miR-302b,5
PLCG1,JAK1,6
PLCG1,Cbl,1
PLCG1,SRC,2
PLCG1,IGF-1R SHC1 c-MET,1
PLCG1,Janus kinase 1,2
IGF-1R PIK3R2 c-MET,Ron,1
IGF-1R PIK3R2 c-MET,JAK2,1
IGF-1R PIK3R2 c-MET,IGF-1R,1
IGF-1R PIK3R2 c-MET,c-MET,1
IGF-1R PIK3R2 c-MET,PLCG1,1
IGF-1R PIK3R2 c-MET,IGF-1R GRB2 c-MET,1
IGF-1R PIK3R2 c-MET,PDGFR,1
IGF-1R PIK3R2 c-MET,JAK1,1
IGF-1R PIK3R2 c-MET,SRC,1
IGF-1R PIK3R2 c-MET,IGF-1R SHC1 c-MET,1
IGF-1R GRB2 c-MET,Ron,1
IGF-1R GRB2 c-MET,JAK2,1
IGF-1R GRB2 c-MET,IGF-1R,1
IGF-1R GRB2 c-MET,c-MET,1
IGF-1R GRB2 c-MET,PLCG1,1
IGF-1R GRB2 c-MET,IGF-1R PIK3R2 c-MET,1
IGF-1R GRB2 c-MET,PDGFR,1
IGF-1R GRB2 c-MET,JAK1,1
IGF-1R GRB2 c-MET,SRC,1
IGF-1R GRB2 c-MET,IGF-1R SHC1 c-MET,1
PDGFR,platelet-derived growth factor receptor,2
PDGFR,IGF-1R PIK3R2 c-MET,1
PDGFR,IGF-1R GRB2 c-MET,1
PDGFR,JAK1,1
PDGFR,SRC,1
PDGFR,IGF-1R SHC1 c-MET,1
miR-302b,growth factor receptor-bound protein 2,1
miR-302b,JAK1,5
miR-302b,Janus kinase 1,1
JAK1,growth factor receptor-bound protein 2,1
JAK1,IGF-1R PIK3R2 c-MET,1
JAK1,IGF-1R GRB2 c-MET,1
JAK1,SRC,1
JAK1,IGF-1R SHC1 c-MET,1
JAK1,Janus kinase 1,1
Cbl,NCK adaptor protein 1,1
Cbl,protein tyrosine kinase 2,1
Cbl,growth factor receptor-bound protein 2,1
Cbl,SRC,1
Cbl,Janus kinase 1,1
SRC,NCK adaptor protein 1,1
SRC,protein tyrosine kinase 2,1
SRC,growth factor receptor-bound protein 2,1
SRC,IGF-1R PIK3R2 c-MET,1
SRC,IGF-1R GRB2 c-MET,1
SRC,IGF-1R SHC1 c-MET,1
SRC,Janus kinase 1,1
IGF-1R SHC1 c-MET,Ron,1
IGF-1R SHC1 c-MET,JAK2,1
IGF-1R SHC1 c-MET,IGF-1R,1
IGF-1R SHC1 c-MET,c-MET,1
IGF-1R SHC1 c-MET,PLCG1,1
IGF-1R SHC1 c-MET,IGF-1R PIK3R2 c-MET,1
IGF-1R SHC1 c-MET,IGF-1R GRB2 c-MET,1
IGF-1R SHC1 c-MET,PDGFR,1
IGF-1R SHC1 c-MET,JAK1,1
IGF-1R SHC1 c-MET,SRC,1
Janus kinase 1,Src,1
Janus kinase 1,NCK adaptor protein 1,1
Janus kinase 1,protein tyrosine kinase 2,1
Janus kinase 1,JAK1/2,1
Janus kinase 1,PTK2,1
Janus kinase 1,CBL,1
Janus kinase 1,miR-27a,1
Janus kinase 1,GRB2,2
Janus kinase 1,SHC1,1
Janus kinase 1,PIK3R2,1
Janus kinase 1,growth factor receptor-bound protein 2,2
Janus kinase 1,miR-34a,1
Janus kinase 1,PIK3R1/2,1
Janus kinase 1,miR-520e,1
Janus kinase 1,EGFR,1
Janus kinase 1,NCK1,1
Janus kinase 1,PLCG1,2
Janus kinase 1,miR-302b,1
Janus kinase 1,JAK1,1
Janus kinase 1,Cbl,1
Janus kinase 1,SRC,1
